time_ps,atom_index,full_lj_displacement_nm,full_lj_native_velocity_nm_per_ps,continuous_k2_displacement_nm,continuous_k2_native_velocity_nm_per_ps,unprojected_be_displacement_nm,unprojected_be_native_velocity_nm_per_ps,relifted_be_displacement_nm,relifted_be_native_velocity_nm_per_ps
0.05,0,0.009196603321598383,-0.031166174722921845,0.009200541849671628,-0.03104058867546387,0.009173555650464417,-0.03082461198559313,0.009174031461153176,-0.030791708080241783
0.05,1,0.0007933037914882976,0.03036638665855052,0.0007894262581313688,0.03024571834707,0.0008139186539233857,0.029939487188735635,0.000813446077203386,0.02990677789073995
0.05,2,1.0092886913319513e-05,0.0007997880643713354,1.0031892197027022e-05,0.0007948703283938468,1.2525695612206253e-05,0.0008851247968574758,1.2522461643445801e-05,0.0008849301895018018
0.052000000000000005,0,0.009133182086406738,-0.03225210458328741,0.00913737201404699,-0.0321263661508686,0.00910976589087987,-0.03189487979227276,0.009110314665595016,-0.031858397779081275
0.052000000000000005,1,0.0008550288991210459,0.03135455180438326,0.0008509104158418114,0.03123435358709076,0.0008757310690856485,0.03090620758113133,0.0008751859317767187,0.03086992728666619
0.052000000000000005,2,1.1789014472216584e-05,0.0008975527789041583,1.1717570111221564e-05,0.0008920125637778182,1.4503040034489072e-05,0.0009886722111414098,1.4499402628275898e-05,0.0009884704924150484
0.054,0,0.009067606905960205,-0.03332003096042416,0.009072048088324203,-0.03319458923928084,0.00904387135086635,-0.03294727000676044,0.009044500644091876,-0.03290701075157071
0.054,1,0.0009187050685423226,0.03231732250330686,0.0009143470756363519,0.03219809429586532,0.0009394262582129425,0.03184759456364701,0.0009388010133703215,0.03180754079680127
0.054,2,1.3688025497471923e-05,0.0010027084571173203,1.360483603947032e-05,0.0009964949434154993,1.670239092071591e-05,0.0010996754431134177,1.6698342537814694e-05,0.0010994699547693962
0.056,0,0.008999914315726077,-0.03436942816693192,0.009004605713474315,-0.03424472826067615,0.008975908789638444,-0.033981280613952405,0.00897662654703865,-0.03393704852661326
0.056,1,0.0009842807631994614,0.03325395511851021,0.0009796856990415342,0.03313619478355976,0.0010049521471352072,0.0327629444611323,0.0010042388485548193,0.03271891759224882
0.056,2,1.5804921074461568e-05,0.0011154730484217285,1.570858748417474e-05,0.0011085334771163645,1.91390632263561e-05,0.001218336152820095,1.913460440654349e-05,0.0012181309343643986
0.058,0,0.00893014188553824,-0.035399787580182494,0.008935081574602405,-0.03527626882227005,0.008905915939066205,-0.034996425286120944,0.008906730488473059,-0.034948029282796896
0.058,1,0.00105170298361829,0.03416373046376796,0.001046874278735684,0.03404793199333186,0.0010722553012218524,0.03365157704332252,0.0010714456109897827,0.03360338121748159
0.058,2,1.815513084346874e-05,0.0012360571164145495,1.8044146661933258e-05,0.0012283368289381662,2.1828759711952932e-05,0.0013448482427984158,2.1823900537174e-05,0.0013446480653152538
0.06,0,0.00885832818514699,-0.03641061796460051,0.008863513370012507,-0.03628871217574882,0.00883393147169512,-0.03599223368554092,0.008834851512190944,-0.03593948814105822
0.06,1,0.001120917316869255,0.03504595437352783,0.0011158593844161587,0.03493260609858602,0.0011412809733285765,0.034512836053361966,0.001140366171219113,0.034460280114665266
0.06,2,2.0754497983753776e-05,0.001364663591072692,2.062724557135723e-05,0.0013561060771627785,2.4787554976310826e-05,0.0014793976321789458,2.478231658995979e-05,0.0014792080263928962
0.062,0,0.00878451274913564,-0.03740144576592954,0.008789939779578322,-0.03728157555420058,0.00875999496820195,-0.036968251746586245,0.00876102955732509,-0.03691097743292701
0.062,1,0.0011918679871692948,0.035899958241203504,0.0011865862098368483,0.03578954107587636,0.0012119731527504983,0.03534608971096085,0.0012109441474578053,0.03528898811934637
0.062,2,2.3619263695065124e-05,0.0015014875247260453,2.34740105848528e-05,0.0014920344783241977,2.8031879047561633e-05,0.001622162035625399,2.802629521712095e-05,0.00162198931358058
0.064,0,0.008708736041282835,-0.03837181537791211,0.008714400432460639,-0.038254392488440675,0.0086841468843277,-0.037924041937123606,0.008685305423436566,-0.0378620669442625
0.064,1,0.0012644979075183392,0.03672509952611707,0.0012589986209666816,0.03661808525292114,0.0012842746151300356,0.03615073118976876,0.0012831219573120822,0.036088904927138475
0.064,2,2.6766051198824908e-05,0.0016467158517950477,2.6600946572702703e-05,0.0016363072355195223,3.157850054227133e-05,0.0017733107473548461,3.157261925136886e-05,0.0017731620171239574
0.066,0,0.008631039418438659,-0.03932128938172452,0.00863693587421293,-0.03920671310246302,0.008606428517329564,-0.03885918349906781,0.008607720735167676,-0.0387923441344451
0.066,1,0.0013387487322856653,0.0375207622293166,0.0013330392052188459,0.03741761183122331,0.0013581269732671974,0.03692617906858084,0.0013568408703742527,0.03685945653108505
0.066,2,3.0211849275674643e-05,0.0018005271524079275,3.0024920568249894e-05,0.001789101271239685,3.544450940324529e-05,0.0019330044304869797,3.5438394458088835e-05,0.001932887603359982
0.068,0,0.008551465093922168,-0.040249448757244524,0.008557587533317099,-0.04013810438778698,0.008526881971993564,-0.039773272668000154,0.008528317906505597,-0.03970141433103938
0.068,1,0.0014145609107608743,0.03828635733652761,0.0014086493216994597,0.038187519382824546,0.0014334707287792488,0.037671877756025644,0.0014320410616330962,0.037600095629421605
0.068,2,3.3973995316956934e-05,0.0019630914207169215,3.376314498346398e-05,0.0019505850049624024,3.9647299227194294e-05,0.0021013949119745006,3.964103186132424e-05,0.0021013187016177015
0.07,0,0.008470056100536447,-0.04115589306718264,0.008476397687191847,-0.04104815045650787,0.008445550126249984,-0.04066592287178769,0.008447140104705608,-0.04058890089999479
0.07,1,0.001491873741538452,0.03902132322945082,0.0014857691524235185,0.03892723232075268,0.0015102453245560848,0.03838729788841778,0.0015086616656401035,0.038310302003503646
0.07,2,3.807015792509875e-05,0.002134569837731835,3.78331603846618e-05,0.002120918135755164,4.4204549193934096e-05,0.0022786249833699,4.419822965430639e-05,0.002278598896491066
